Date		Mean	Max	Min	
20220913	152.9	167.7	138.7
20220914	152.9	168.7	137.6
20220915	153.0	168.2	138.2
20220916	152.9	168.0	137.6
20220917	152.9	168.9	137.9
20220918	152.9	167.7	137.2
20220919	152.8	167.5	6.2
20220920	152.8	167.4	137.9
20220921	152.9	168.5	137.3
20220922	152.9	168.8	138.5
20220923	152.8	168.9	136.6
20220924	152.9	168.7	137.0
20220925	153.0	168.4	138.2
20220926	153.1	168.4	137.4
20220927	152.8	168.5	5.9
